43.270160000,131.979150000,
43.271870000,131.981840000,
43.273510000,131.984100000,
43.276000000,131.987220000,
43.277880000,131.989520000,
43.278570000,131.990280000,
43.279710000,131.991370000,
43.281010000,131.992330000,
43.282070000,131.992940000,
43.283180000,131.993370000,
43.284020000,131.993610000,
43.285420000,131.993910000,
43.286060000,131.993980000,
43.287150000,131.994010000,
43.288240000,131.993920000,
43.290930000,131.993520000,
43.292130000,131.993470000,
43.293300000,131.993490000,
43.295030000,131.993710000,
43.298560000,131.994450000,
43.302700000,131.995160000,
43.305240000,131.995390000,
43.306960000,131.995470000,
43.310640000,131.995750000,
43.311620000,131.995770000,
43.313460000,131.995580000,
43.314520000,131.995390000,
43.315490000,131.995140000,
43.316330000,131.994880000,
43.317560000,131.994360000,
43.319490000,131.993320000,
43.320270000,131.992950000,
43.320940000,131.992700000,
43.322150000,131.992400000,
43.322880000,131.992310000,
43.323850000,131.992260000,
43.324580000,131.992290000,
43.325420000,131.992410000,
43.326880000,131.992790000,
43.328700000,131.993540000,
43.330550000,131.994390000,
43.333610000,131.995980000,
43.335320000,131.997040000,
43.337240000,131.998410000,
43.338640000,131.999540000,
43.340680000,132.001410000,
43.350730000,132.011120000,
43.352700000,132.013230000,
43.353490000,132.014230000,
43.354280000,132.015360000,
43.355470000,132.017370000,
43.356020000,132.018480000,
43.360170000,132.027520000,
43.360720000,132.028590000,
43.361760000,132.030330000,
43.362900000,132.031920000,
43.364100000,132.033340000,
43.365660000,132.034920000,
43.366660000,132.035790000,
43.366660000,132.035790000,
43.366920000,132.035890000,
43.367960000,132.036610000,
43.371090000,132.038380000,
43.371570000,132.038710000,
43.371740000,132.038910000,
43.371860000,132.039140000,
43.371960000,132.039620000,
43.371950000,132.040000000,
43.371870000,132.040330000,
43.371770000,132.040520000,
43.371580000,132.040750000,
43.371350000,132.040900000,
43.371080000,132.040960000,
43.370840000,132.040920000,
43.370500000,132.040630000,
43.370360000,132.040340000,
43.370260000,132.039950000,
43.370220000,132.038930000,
43.370490000,132.037180000,
43.370830000,132.035820000,
43.371300000,132.034470000,
43.371890000,132.033150000,
43.372270000,132.032500000,
43.375210000,132.028030000,
43.378660000,132.022540000,
43.379380000,132.021350000,
43.380560000,132.019050000,
43.380600000,132.018840000,
43.381010000,132.017890000,
43.381280000,132.017140000,
43.381840000,132.015370000,
43.383180000,132.010170000,
43.383390000,132.008310000,
43.383650000,132.004200000,
43.383600000,132.002970000,
43.383420000,132.001800000,
43.381370000,131.992440000,
43.379590000,131.984680000,
43.375970000,131.972460000,
43.375420000,131.970140000,
43.375290000,131.969460000,
43.375260000,131.969050000,
43.375290000,131.968000000,
43.375410000,131.966970000,
43.376200000,131.963720000,
43.376600000,131.962500000,
43.377980000,131.959430000,
43.379170000,131.956570000,
43.380000000,131.955100000,
43.380480000,131.954310000,
43.380750000,131.953940000,
43.381650000,131.953120000,
43.383820000,131.951390000,
43.384820000,131.950730000,
43.386090000,131.950080000,
43.388110000,131.949190000,
43.391030000,131.948160000,
43.393950000,131.947490000,
43.395960000,131.947110000,
43.396570000,131.946850000,
43.396980000,131.946550000,
43.397450000,131.946060000,
43.398750000,131.944170000,
43.399250000,131.943490000,
43.399570000,131.943120000,
43.399840000,131.942890000,
43.400290000,131.942610000,
43.401000000,131.942410000,
43.401630000,131.942350000,
43.402130000,131.942460000,
43.404630000,131.943570000,
43.406830000,131.944410000,
43.409850000,131.945860000,
43.411190000,131.946580000,
43.412590000,131.947410000,
43.414950000,131.948530000,
43.415510000,131.948690000,
43.416260000,131.948740000,
43.416760000,131.948670000,
43.417200000,131.948510000,
43.417950000,131.948140000,
43.418460000,131.947800000,
43.420630000,131.945760000,
43.424150000,131.941830000,
43.426910000,131.938590000,
43.429180000,131.936130000,
43.430180000,131.935340000,
43.432970000,131.933360000,
43.434100000,131.932730000,
43.434960000,131.932500000,
43.435510000,131.932500000,
43.436540000,131.932630000,
43.438770000,131.933310000,
43.439420000,131.933410000,
43.440290000,131.933360000,
43.441050000,131.933180000,
43.441820000,131.932840000,
43.442770000,131.932070000,
43.444940000,131.929890000,
43.446420000,131.928580000,
43.455290000,131.922050000,
43.459380000,131.919100000,
43.461020000,131.918080000,
43.461990000,131.917670000,
43.462870000,131.917460000,
43.466360000,131.916910000,
43.469720000,131.916520000,
43.474600000,131.916500000,
43.476390000,131.916400000,
43.477980000,131.916460000,
43.479120000,131.916860000,
43.485570000,131.919790000,
43.486630000,131.920370000,
43.487460000,131.921050000,
43.488100000,131.921680000,
43.488990000,131.922610000,
43.490340000,131.924230000,
43.491940000,131.926220000,
43.492750000,131.927310000,
43.493190000,131.928100000,
43.493440000,131.928660000,
43.495170000,131.933360000,
43.495510000,131.934670000,
43.495660000,131.935490000,
43.497000000,131.943350000,
43.497490000,131.946520000,
43.498160000,131.951870000,
43.498320000,131.952650000,
43.498910000,131.954710000,
43.500550000,131.958290000,
43.502010000,131.961770000,
43.502640000,131.963090000,
43.502900000,131.963520000,
43.503450000,131.964190000,
43.504360000,131.964920000,
43.504660000,131.965110000,
43.505410000,131.965440000,
43.506920000,131.965960000,
43.508050000,131.966420000,
43.519170000,131.972180000,
43.521000000,131.972960000,
43.525200000,131.975030000,
43.528330000,131.975820000,
43.534670000,131.977170000,
43.535730000,131.977280000,
43.536470000,131.977100000,
43.537230000,131.976810000,
43.538880000,131.975920000,
43.541970000,131.973850000,
43.545380000,131.971420000,
43.546430000,131.970500000,
43.546860000,131.970050000,
43.552840000,131.963400000,
43.553800000,131.962440000,
43.554650000,131.961770000,
43.555610000,131.961250000,
43.560330000,131.960900000,
43.562390000,131.960860000,
43.562780000,131.960910000,
43.563360000,131.961080000,
43.566150000,131.962290000,
43.566600000,131.962360000,
43.567230000,131.962280000,
43.568830000,131.961860000,
43.573570000,131.960420000,
43.576660000,131.959420000,
43.577670000,131.959220000,
43.578790000,131.959260000,
43.579350000,131.959410000,
43.580300000,131.959900000,
43.580850000,131.960270000,
43.581470000,131.960830000,
43.582090000,131.961620000,
43.582440000,131.962190000,
43.583160000,131.964190000,
43.583680000,131.965420000,
43.584140000,131.966260000,
43.584310000,131.966480000,
43.585200000,131.967530000,
43.588750000,131.970870000,
43.593260000,131.975320000,
43.593740000,131.975880000,
43.594150000,131.976500000,
43.594830000,131.977690000,
43.598150000,131.983770000,
43.599090000,131.985380000,
43.603970000,131.993210000,
43.604960000,131.994480000,
43.606440000,131.995670000,
43.607530000,131.996300000,
43.607860000,131.996450000,
43.608850000,131.996750000,
43.609960000,131.996910000,
43.611240000,131.996820000,
43.612000000,131.996610000,
43.612740000,131.996350000,
43.613520000,131.995990000,
43.620790000,131.991760000,
43.621890000,131.991270000,
43.624240000,131.990490000,
43.625600000,131.990170000,
43.626450000,131.990170000,
43.627410000,131.990410000,
43.627780000,131.990560000,
43.628500000,131.991010000,
43.629440000,131.991820000,
43.631440000,131.993330000,
43.633140000,131.994780000,
43.637340000,131.998560000,
43.641290000,132.003850000,
43.641490000,132.003990000,
43.641770000,132.004080000,
43.641990000,132.004080000,
43.642500000,132.004070000,
43.644200000,132.003890000,
43.646290000,132.003480000,
43.646490000,132.003360000,
43.646760000,132.003090000,
43.648070000,132.001630000,
43.648520000,132.001280000,
43.648900000,132.001080000,
43.653790000,131.999860000,
43.655130000,131.999100000,
43.655400000,131.998860000,
43.657250000,131.996940000,
43.658720000,131.995370000,
43.659190000,131.995040000,
43.659720000,131.994800000,
43.663000000,131.993630000,
43.664040000,131.993310000,
43.664470000,131.993240000,
43.664730000,131.993260000,
43.665760000,131.993520000,
43.666180000,131.993530000,
43.666490000,131.993430000,
43.667090000,131.993210000,
43.668710000,131.992400000,
43.671940000,131.990630000,
43.673050000,131.990120000,
43.678420000,131.995130000,
43.678420000,131.995130000,
43.678750000,131.992460000,
43.679880000,131.992180000,
43.684120000,131.992580000,
43.684940000,131.992710000,
43.685280000,131.992960000,
43.685960000,131.993580000,
43.686540000,131.995450000,
43.686730000,131.995940000,
43.687150000,131.997520000,
43.687230000,131.998140000,
43.687250000,131.998670000,
43.687190000,132.001310000,
43.687220000,132.001530000,
43.687330000,132.002130000,
43.687530000,132.002540000,
43.687740000,132.002800000,
43.688320000,132.003180000,
43.689550000,132.003760000,
43.691400000,132.004510000,
43.691970000,132.004550000,
43.693320000,132.004440000,
43.695820000,132.004520000,
43.696020000,132.004470000,
43.696020000,132.004470000,
43.697490000,132.006010000,
43.700400000,132.009610000,
43.701510000,132.010820000,
43.702350000,132.011570000,
43.702350000,132.011570000,
43.703110000,132.012330000,
43.704080000,132.013100000,
43.704660000,132.013480000,
43.705820000,132.014350000,
43.710200000,132.017790000,
43.710390000,132.017880000,
43.713690000,132.020530000,
43.720830000,132.027100000,
43.721350000,132.027670000,
43.722060000,132.028630000,
43.722890000,132.030150000,
43.723680000,132.031990000,
43.724030000,132.033310000,
43.724530000,132.035420000,
43.725280000,132.038850000,
43.725960000,132.041200000,
43.726320000,132.042290000,
43.728550000,132.048490000,
43.730750000,132.054460000,
43.731530000,132.056340000,
43.732380000,132.058180000,
43.732600000,132.058800000,
43.733950000,132.061160000,
43.737700000,132.067060000,
43.740380000,132.071420000,
43.741260000,132.072610000,
43.741940000,132.073340000,
43.742560000,132.073880000,
43.743520000,132.074600000,
43.748550000,132.078040000,
43.750100000,132.078970000,
43.750910000,132.079370000,
43.752910000,132.080270000,
43.753660000,132.080540000,
43.759850000,132.082400000,
43.759960000,132.082490000,
43.763650000,132.084000000,
43.764890000,132.084570000,
43.765620000,132.085010000,
43.765740000,132.085010000,
43.767730000,132.086430000,
43.770220000,132.088550000,
43.788070000,132.105290000,
43.789410000,132.106310000,
43.790650000,132.107110000,
43.792270000,132.107940000,
43.793710000,132.108480000,
43.794370000,132.108670000,
43.796780000,132.109110000,
43.797810000,132.109160000,
43.799150000,132.109140000,
43.800110000,132.109270000,
43.803120000,132.110090000,
43.805450000,132.110220000,
43.806560000,132.110060000,
43.810450000,132.109210000,
43.811150000,132.109130000,
43.814250000,132.108340000,
43.818330000,132.107460000,
43.819930000,132.106950000,
43.821580000,132.106530000,
43.823030000,132.106010000,
43.824620000,132.105280000,
43.828020000,132.102980000,
43.832550000,132.099560000,
43.832690000,132.099520000,
43.837090000,132.096650000,
43.837160000,132.096540000,
43.842130000,132.093380000,
43.842620000,132.092890000,
43.842890000,132.092510000,
43.844290000,132.091850000,
43.845730000,132.090630000,
43.846870000,132.090060000,
43.850140000,132.087820000,
43.850780000,132.087450000,
43.851180000,132.087280000,
43.853670000,132.084980000,
43.855380000,132.083850000,
43.856540000,132.082980000,
43.858010000,132.081630000,
43.859330000,132.080210000,
43.859760000,132.079660000,
43.860550000,132.078920000,
43.863070000,132.077510000,
43.866830000,132.074200000,
43.870840000,132.070570000,
43.871750000,132.069560000,
43.872510000,132.068450000,
43.873580000,132.067140000,
43.877500000,132.063880000,
43.877910000,132.063260000,
43.878240000,132.062510000,
43.878460000,132.060910000,
43.880320000,132.058360000,
43.888000000,132.045940000,
43.888130000,132.045780000,
43.890180000,132.042510000,
43.891070000,132.041000000,
43.892080000,132.039540000,
43.893530000,132.037700000,
43.894250000,132.036910000,
43.896070000,132.035130000,
43.897750000,132.033770000,
43.898590000,132.033180000,
43.900080000,132.032280000,
43.901490000,132.031590000,
43.904000000,132.030600000,
43.906300000,132.030070000,
43.908670000,132.029920000,
43.911000000,132.030080000,
43.923570000,132.032940000,
43.927880000,132.033600000,
43.937000000,132.034510000,
43.942790000,132.035020000,
43.944100000,132.035330000,
43.945300000,132.035960000,
43.946180000,132.036740000,
43.947380000,132.038120000,
43.948170000,132.039620000,
43.948710000,132.041030000,
43.948960000,132.041980000,
43.949120000,132.042820000,
43.949250000,132.043790000,
43.949270000,132.044520000,
43.949230000,132.046630000,
43.948900000,132.052570000,
43.949140000,132.054330000,
43.950090000,132.059150000,
43.950160000,132.060150000,
43.950100000,132.060830000,
43.949530000,132.065240000,
43.949030000,132.068840000,
43.947440000,132.079300000,
43.947270000,132.080190000,
43.946950000,132.081080000,
43.946800000,132.081390000,
43.941680000,132.090710000,
43.941490000,132.091160000,
43.941350000,132.091620000,
43.941280000,132.092080000,
43.941260000,132.092750000,
43.941010000,132.105170000,
43.941310000,132.106470000,
43.941660000,132.107700000,
43.943300000,132.112870000,
43.943560000,132.113860000,
43.944340000,132.117350000,
43.944600000,132.118080000,
43.944740000,132.118310000,
43.944910000,132.118480000,
43.948650000,132.121630000,
43.949140000,132.122080000,
43.949720000,132.122710000,
43.950110000,132.123790000,
43.950480000,132.125020000,
43.950710000,132.125590000,
43.950830000,132.125810000,
43.951330000,132.126450000,
43.951960000,132.127020000,
43.952080000,132.127200000,
43.952190000,132.127460000,
43.952330000,132.127970000,
43.952950000,132.131320000,
43.953310000,132.133620000,
43.953840000,132.136410000,
43.953950000,132.136930000,
43.954090000,132.137280000,
43.954300000,132.137670000,
43.958080000,132.143140000,
43.962010000,132.149010000,
43.963290000,132.150950000,
43.964370000,132.152740000,
43.964600000,132.153470000,
43.966430000,132.177180000,
43.966520000,132.177700000,
43.966660000,132.178100000,
43.967110000,132.179080000,
43.968120000,132.181090000,
43.976020000,132.196670000,
43.976550000,132.197530000,
43.978510000,132.200360000,
43.978970000,132.201150000,
43.994750000,132.232010000,
43.995330000,132.233490000,
43.996240000,132.235250000,
43.997250000,132.237410000,
43.998540000,132.240790000,
44.001210000,132.249530000,
44.001810000,132.252060000,
44.004110000,132.258200000,
44.004480000,132.259110000,
44.005160000,132.260590000,
44.007390000,132.264780000,
44.009080000,132.267150000,
44.009910000,132.268230000,
44.013700000,132.274400000,
44.014150000,132.275100000,
44.014610000,132.275730000,
44.024930000,132.286990000,
44.025330000,132.287390000,
44.027810000,132.289320000,
44.027970000,132.289440000,
44.028040000,132.289570000,
44.028710000,132.290080000,
44.029270000,132.290630000,
44.030270000,132.291750000,
44.030380000,132.291810000,
44.035350000,132.297730000,
44.041220000,132.304540000,
44.042240000,132.305450000,
44.045290000,132.307800000,
44.046230000,132.308640000,
44.046650000,132.309230000,
44.046970000,132.309770000,
44.047280000,132.310380000,
44.048420000,132.312900000,
44.048940000,132.313820000,
44.049330000,132.314370000,
44.053770000,132.320040000,
44.054050000,132.320350000,
44.054520000,132.320760000,
44.056690000,132.322010000,
44.058170000,132.323130000,
44.058710000,132.323730000,
44.059140000,132.324310000,
44.060020000,132.325740000,
44.060520000,132.326960000,
44.066400000,132.343170000,
44.067620000,132.346020000,
44.069050000,132.349110000,
44.069280000,132.349740000,
44.069460000,132.350360000,
44.069660000,132.351340000,
44.069910000,132.353360000,
44.070270000,132.355710000,
44.070500000,132.356490000,
44.070850000,132.357370000,
44.072680000,132.361220000,
44.073690000,132.363240000,
44.079490000,132.375240000,
44.080020000,132.376380000,
44.080230000,132.376920000,
44.080620000,132.378340000,
44.080890000,132.380350000,
44.081220000,132.383960000,
44.081290000,132.384430000,
44.081490000,132.385130000,
44.086120000,132.395850000,
44.086430000,132.396660000,
44.087940000,132.401470000,
44.089230000,132.405760000,
44.089680000,132.406810000,
44.092250000,132.411390000,
44.093960000,132.414530000,
44.094420000,132.415450000,
44.097470000,132.422050000,
44.097810000,132.422700000,
44.098120000,132.423190000,
44.098700000,132.423830000,
44.099340000,132.424210000,
44.100040000,132.424380000,
44.101410000,132.424240000,
44.103580000,132.423610000,
44.104230000,132.423350000,
44.106140000,132.421770000,
44.109510000,132.420020000,
44.109870000,132.419940000,
44.111740000,132.420010000,
44.112310000,132.419950000,
44.115890000,132.419280000,
44.116420000,132.419230000,
44.117020000,132.419280000,
44.119250000,132.419730000,
44.119860000,132.419910000,
44.120680000,132.420340000,
44.125160000,132.423900000,
44.129900000,132.427030000,
44.130430000,132.427280000,
44.131530000,132.427570000,
44.132080000,132.427560000,
44.132750000,132.427460000,
44.133760000,132.427640000,
44.138470000,132.429130000,
44.139160000,132.429450000,
44.140250000,132.430130000,
44.143140000,132.432520000,
44.145930000,132.435330000,
44.152250000,132.440990000,
44.153090000,132.441440000,
44.153600000,132.441650000,
44.154780000,132.441870000,
44.155660000,132.441930000,
44.156420000,132.441870000,
44.162680000,132.440460000,
44.163540000,132.440190000,
44.164080000,132.440150000,
44.170420000,132.441240000,
44.172900000,132.441270000,
44.177690000,132.441490000,
44.182620000,132.441630000,
44.191230000,132.441790000,
44.191940000,132.441950000,
44.192450000,132.442290000,
44.193670000,132.443460000,
44.199110000,132.447950000,
44.201530000,132.449860000,
44.202100000,132.450210000,
44.202400000,132.450320000,
44.202890000,132.450400000,
44.204740000,132.450250000,
44.209890000,132.449660000,
44.212660000,132.449470000,
44.213740000,132.449660000,
44.218930000,132.451460000,
44.220360000,132.451850000,
44.230150000,132.453980000,
44.238280000,132.455960000,
44.247030000,132.457570000,
44.253800000,132.459130000,
44.254150000,132.459130000,
44.254390000,132.459040000,
44.256570000,132.457360000,
44.256990000,132.457230000,
44.257280000,132.457240000,
44.262460000,132.458470000,
44.265980000,132.459420000,
44.266490000,132.459860000,
44.267750000,132.461340000,
44.269610000,132.463330000,
44.270000000,132.463830000,
44.270410000,132.464730000,
44.273130000,132.472030000,
44.273410000,132.472860000,
44.273690000,132.473830000,
44.276630000,132.485890000,
44.277050000,132.486930000,
44.277640000,132.487850000,
44.286080000,132.499750000,
44.287030000,132.501140000,
44.287310000,132.501620000,
44.304300000,132.535980000,
44.305450000,132.537890000,
44.310200000,132.544980000,
44.310670000,132.545820000,
44.311240000,132.547060000,
44.311560000,132.547970000,
44.315860000,132.561120000,
44.316300000,132.562200000,
44.316420000,132.562420000,
44.316920000,132.563120000,
44.319760000,132.566660000,
44.320780000,132.567780000,
44.321310000,132.568300000,
44.322530000,132.569220000,
44.327120000,132.571910000,
44.327580000,132.572270000,
44.327820000,132.572530000,
44.328420000,132.573330000,
44.329290000,132.574340000,
44.332670000,132.578520000,
44.335590000,132.582220000,
44.337150000,132.584090000,
44.338650000,132.585790000,
44.342690000,132.591090000,
44.342890000,132.591550000,
44.343060000,132.592100000,
44.344490000,132.597970000,
44.344640000,132.599250000,
44.345210000,132.605030000,
44.345440000,132.605930000,
44.346160000,132.607840000,
44.347260000,132.610290000,
44.348890000,132.614980000,
44.349110000,132.615480000,
44.349530000,132.616170000,
44.351640000,132.619350000,
44.352140000,132.620030000,
44.352450000,132.620310000,
44.352930000,132.620640000,
44.363240000,132.627260000,
44.369880000,132.631680000,
44.386840000,132.642610000,
44.387040000,132.642690000,
44.387530000,132.642780000,
44.389340000,132.642940000,
44.390540000,132.642980000,
44.402170000,132.642120000,
44.408390000,132.641820000,
44.408870000,132.641960000,
44.415290000,132.644880000,
44.415940000,132.645400000,
44.427790000,132.656750000,
44.429000000,132.657760000,
44.454140000,132.677700000,
44.454790000,132.678280000,
44.458390000,132.682170000,
44.459070000,132.682860000,
44.461330000,132.684720000,
44.463630000,132.686520000,
44.464150000,132.686840000,
44.470160000,132.689030000,
44.470960000,132.689400000,
44.471860000,132.689980000,
44.478470000,132.694600000,
44.480570000,132.695950000,
44.481240000,132.696300000,
44.481740000,132.696500000,
44.482520000,132.696730000,
44.483350000,132.696860000,
44.483720000,132.696860000,
44.493690000,132.696570000,
44.495070000,132.696620000,
44.495660000,132.696730000,
44.496460000,132.697030000,
44.496890000,132.697280000,
44.497430000,132.697690000,
44.497740000,132.698000000,
44.498200000,132.698570000,
44.499490000,132.700780000,
44.503140000,132.707560000,
44.505880000,132.712800000,
44.516580000,132.732860000,
44.519070000,132.737420000,
44.519580000,132.738450000,
44.519800000,132.739080000,
44.527410000,132.766880000,
44.528810000,132.770210000,
44.530690000,132.774860000,
44.531850000,132.777870000,
44.537060000,132.790690000,
44.538840000,132.795230000,
44.540030000,132.798080000,
44.546000000,132.813050000,
44.548980000,132.820660000,
44.550320000,132.823950000,
44.550730000,132.824600000,
44.553490000,132.828290000,
44.554030000,132.828910000,
44.554420000,132.829210000,
44.555190000,132.829570000,
44.562840000,132.832950000,
44.563310000,132.833320000,
44.567200000,132.837270000,
44.568350000,132.838380000,
44.568880000,132.838960000,
44.568940000,132.839090000,
44.569400000,132.839520000,
44.569980000,132.840370000,
44.570820000,132.841910000,
44.572080000,132.844420000,
44.574660000,132.849110000,
44.575500000,132.850270000,
44.575970000,132.850750000,
44.577120000,132.851590000,
44.578600000,132.852200000,
44.582130000,132.852550000,
44.582640000,132.852660000,
44.583090000,132.852880000,
44.584710000,132.854050000,
44.588000000,132.856660000,
44.590910000,132.858880000,
44.592010000,132.859790000,
44.592380000,132.860230000,
44.592470000,132.860540000,
44.592530000,132.860650000,
44.592780000,132.862050000,
44.592970000,132.863400000,
44.593020000,132.864020000,
44.592910000,132.865000000,
44.592550000,132.866680000,
44.592390000,132.867710000,
44.592350000,132.868500000,
44.592410000,132.869270000,
44.592600000,132.870080000,
44.594020000,132.874680000,
44.594400000,132.875720000,
44.595590000,132.878120000,
44.596020000,132.878830000,
44.596730000,132.879430000,
44.598690000,132.880790000,
44.600560000,132.882170000,
44.600810000,132.882440000,
44.601060000,132.882980000,
44.602580000,132.887870000,
44.607390000,132.904220000,
44.611780000,132.919720000,
44.612180000,132.920100000,
44.614680000,132.921640000,
44.619920000,132.924300000,
44.632420000,132.931050000,
44.636500000,132.934960000,
44.639950000,132.938150000,
44.644290000,132.942260000,
44.646050000,132.943990000,
44.646860000,132.944920000,
44.647540000,132.945950000,
44.648200000,132.947230000,
44.648760000,132.948560000,
44.648960000,132.949120000,
44.649340000,132.950710000,
44.649520000,132.951830000,
44.649660000,132.953910000,
44.649610000,132.959620000,
44.649660000,132.960860000,
44.649730000,132.961650000,
44.649800000,132.962210000,
44.650060000,132.963400000,
44.650270000,132.964090000,
44.650650000,132.965130000,
44.651080000,132.966000000,
44.651550000,132.966750000,
44.652090000,132.967470000,
44.652810000,132.968230000,
44.653650000,132.968910000,
44.654730000,132.969550000,
44.658540000,132.971360000,
44.659610000,132.971970000,
44.660080000,132.972320000,
44.660740000,132.972950000,
44.661630000,132.974070000,
44.670420000,132.986920000,
44.671320000,132.988150000,
44.671810000,132.988630000,
44.672380000,132.989120000,
44.673280000,132.989730000,
44.681280000,132.994280000,
44.682630000,132.995110000,
44.683190000,132.995510000,
44.683830000,132.996080000,
44.684740000,132.997130000,
44.685220000,132.997880000,
44.685610000,132.998630000,
44.685980000,132.999510000,
44.686260000,133.000340000,
44.686660000,133.002120000,
44.687350000,133.006560000,
44.687720000,133.008540000,
44.688060000,133.009920000,
44.688700000,133.012030000,
44.695780000,133.031380000,
44.696200000,133.032460000,
44.696890000,133.033910000,
44.697800000,133.035280000,
44.698450000,133.036030000,
44.698980000,133.036570000,
44.707040000,133.043790000,
44.709170000,133.045840000,
44.710030000,133.046830000,
44.710740000,133.047740000,
44.711850000,133.049370000,
44.712910000,133.051330000,
44.714420000,133.054330000,
44.715070000,133.055750000,
44.715650000,133.056840000,
44.716030000,133.057470000,
44.716730000,133.058370000,
44.717480000,133.058980000,
44.717800000,133.059170000,
44.718600000,133.059520000,
44.721920000,133.060680000,
44.722690000,133.061060000,
44.727180000,133.064030000,
44.728090000,133.064520000,
44.729540000,133.065030000,
44.730090000,133.065120000,
44.731110000,133.065180000,
44.732220000,133.065080000,
44.733150000,133.064910000,
44.737090000,133.063480000,
44.738270000,133.063140000,
44.739130000,133.063040000,
44.740000000,133.063090000,
44.741100000,133.063330000,
44.742280000,133.063710000,
44.743190000,133.064150000,
44.744380000,133.064890000,
44.745740000,133.066380000,
44.747280000,133.068280000,
44.747830000,133.069110000,
44.748570000,133.070400000,
44.751900000,133.076740000,
44.752430000,133.077620000,
44.753470000,133.078970000,
44.754440000,133.079770000,
44.757060000,133.081540000,
44.770090000,133.090560000,
44.772810000,133.092840000,
44.786010000,133.104230000,
44.787350000,133.105250000,
44.788460000,133.105960000,
44.790470000,133.107070000,
44.803000000,133.113840000,
44.804640000,133.114670000,
44.805370000,133.114890000,
44.805850000,133.114960000,
44.806830000,133.114870000,
44.807820000,133.114490000,
44.808270000,133.114240000,
44.809230000,133.113610000,
44.814000000,133.110210000,
44.814670000,133.109810000,
44.815270000,133.109540000,
44.816370000,133.109300000,
44.816780000,133.109290000,
44.817180000,133.109350000,
44.817790000,133.109500000,
44.818180000,133.109670000,
44.819030000,133.110150000,
44.819800000,133.110720000,
44.820240000,133.111220000,
44.820920000,133.112160000,
44.824830000,133.117960000,
44.827030000,133.121150000,
44.833870000,133.131310000,
44.841510000,133.142860000,
44.866030000,133.179590000,
44.866940000,133.181020000,
44.867130000,133.181450000,
44.867290000,133.181990000,
44.867480000,133.183050000,
44.870060000,133.204890000,
44.870320000,133.205980000,
44.870360000,133.206400000,
44.870330000,133.207020000,
44.870390000,133.207780000,
44.871050000,133.213270000,
44.871210000,133.214170000,
44.871350000,133.214640000,
44.871630000,133.215240000,
44.871970000,133.215800000,
44.887930000,133.239070000,
